timestamp,tx_id,account_id,amount,currency
1718270100,TXID-15426,ACC-20006,3456.93,USD
1718270101,TXID-15427,ACC-20007,1231.97,INR
1718270102,TXID-15428,ACC-20008,603.36,USD
1718270103,TXID-15429,ACC-20009,2413.53,INR
1718270104,TXID-15430,ACC-20000,2119.10,USD
1718270105,TXID-15431,ACC-20001,179.46,INR
1718270106,TXID-15432,ACC-20002,2941.09,USD
1718270107,TXID-15433,ACC-20003,3137.66,INR
1718270108,TXID-15434,ACC-20004,2844.97,USD
1718270109,TXID-15435,ACC-20005,2301.50,INR
1718270110,TXID-15436,ACC-20006,77.42,USD
1718270111,TXID-15437,ACC-20007,3751.14,INR
1718270112,TXID-15438,ACC-20008,1976.03,USD
1718270113,TXID-15439,ACC-20009,2471.50,INR
1718270114,TXID-15440,ACC-20000,2324.54,USD
1718270115,TXID-15441,ACC-20001,1814.06,INR
1718270116,TXID-15442,ACC-20002,3969.95,USD
1718270117,TXID-15443,ACC-20003,2299.63,INR
1718270118,TXID-15444,ACC-20004,931.07,USD
1718270119,TXID-15445,ACC-20005,4056.68,INR
1718270120,TXID-15446,ACC-20006,3756.55,USD
1718270121,TXID-15447,ACC-20007,3568.91,INR
1718270122,TXID-15448,ACC-20008,1509.52,USD
1718270123,TXID-15449,ACC-20009,3833.03,INR
1718270124,TXID-15450,ACC-20000,223.45,USD
1718270125,TXID-15451,ACC-20001,2931.56,INR
1718270126,TXID-15452,ACC-20002,3098.55,USD
1718270127,TXID-15453,ACC-20003,3373.50,INR
1718270128,TXID-15454,ACC-20004,366.67,USD
1718270129,TXID-15455,ACC-20005,2974.74,INR
1718270130,TXID-15456,ACC-20006,4927.16,USD
1718270131,TXID-15457,ACC-20007,1240.42,INR
1718270132,TXID-15458,ACC-20008,548.65,USD
1718270133,TXID-15459,ACC-20009,818.68,INR
1718270134,TXID-15460,ACC-20000,4475.32,USD
1718270135,TXID-15461,ACC-20001,4244.87,INR
1718270136,TXID-15462,ACC-20002,1699.68,USD
1718270137,TXID-15463,ACC-20003,3188.54,INR
1718270138,TXID-15464,ACC-20004,3379.58,USD
1718270139,TXID-15465,ACC-20005,4976.35,INR
1718270140,TXID-15466,ACC-20006,4219.33,USD
1718270141,TXID-15467,ACC-20007,1.02,INR
1718270142,TXID-15468,ACC-20008,3789.07,USD
1718270143,TXID-15469,ACC-20009,2527.87,INR
1718270144,TXID-15470,ACC-20000,3794.79,USD
1718270145,TXID-15471,ACC-20001,1877.60,INR
1718270146,TXID-15472,ACC-20002,2704.15,USD
1718270147,TXID-15473,ACC-20003,62.99,INR
1718270148,TXID-15474,ACC-20004,2691.04,USD
1718270149,TXID-15475,ACC-20005,354.24,INR
1718270150,TXID-15476,ACC-20006,966.68,USD
1718270151,TXID-15477,ACC-20007,964.36,INR
1718270152,TXID-15478,ACC-20008,3850.25,USD
1718270153,TXID-15479,ACC-20009,2058.34,INR
1718270154,TXID-15480,ACC-20000,2994.51,USD
1718270155,TXID-15481,ACC-20001,1109.21,INR
1718270156,TXID-15482,ACC-20002,3925.20,USD
1718270157,TXID-15483,ACC-20003,3826.52,INR
1718270158,TXID-15484,ACC-20004,3915.65,USD
1718270159,TXID-15485,ACC-20005,3958.37,INR
1718270160,TXID-15486,ACC-20006,4564.99,USD
1718270161,TXID-15487,ACC-20007,2079.73,INR
1718270162,TXID-15488,ACC-20008,3745.20,USD
1718270163,TXID-15489,ACC-20009,3577.53,INR
1718270164,TXID-15490,ACC-20000,3827.38,USD
1718270165,TXID-15491,ACC-20001,3454.19,INR
1718270166,TXID-15492,ACC-20002,1471.52,USD
1718270167,TXID-15493,ACC-20003,254.39,INR
1718270168,TXID-15494,ACC-20004,2364.95,USD
1718270169,TXID-15495,ACC-20005,2062.51,INR
1718270170,TXID-15496,ACC-20006,2440.98,USD
1718270171,TXID-15497,ACC-20007,1042.19,INR
1718270172,TXID-15498,ACC-20008,1386.56,USD
1718270173,TXID-15499,ACC-20009,4398.48,INR
1718270174,TXID-15500,ACC-20000,3513.29,USD
1718270175,TXID-15501,ACC-20001,3303.23,INR
1718270176,TXID-15502,ACC-20002,1170.95,USD
1718270177,TXID-15503,ACC-20003,2544.61,INR
1718270178,TXID-15504,ACC-20004,4861.77,USD
1718270179,TXID-15505,ACC-20005,4923.99,INR
1718270180,TXID-15506,ACC-20006,481.70,USD
1718270181,TXID-15507,ACC-20007,2199.01,INR
1718270182,TXID-15508,ACC-20008,3223.16,USD
1718270183,TXID-15509,ACC-20009,23.79,INR
1718270184,TXID-15510,ACC-20000,4636.65,USD
1718270185,TXID-15511,ACC-20001,689.78,INR
1718270186,TXID-15512,ACC-20002,2717.63,USD
1718270187,TXID-15513,ACC-20003,4774.76,INR
1718270188,TXID-15514,ACC-20004,2711.94,USD
1718270189,TXID-15515,ACC-20005,2456.69,INR
1718270190,TXID-15516,ACC-20006,3133.64,USD
1718270191,TXID-15517,ACC-20007,4518.26,INR
1718270192,TXID-15518,ACC-20008,1709.72,USD
1718270193,TXID-15519,ACC-20009,2551.66,INR
1718270194,TXID-15520,ACC-20000,1839.54,USD
1718270195,TXID-15521,ACC-20001,1252.10,INR
1718270196,TXID-15522,ACC-20002,4786.74,USD
1718270197,TXID-15523,ACC-20003,2236.54,INR
1718270198,TXID-15524,ACC-20004,4594.46,USD
1718270199,TXID-15525,ACC-20005,4786.33,INR
1718270200,TXID-15526,ACC-20006,554.21,USD
1718270201,TXID-15527,ACC-20007,3786.12,INR
1718270202,TXID-15528,ACC-20008,1459.56,USD
1718270203,TXID-15529,ACC-20009,1345.51,INR
1718270204,TXID-15530,ACC-20000,1654.11,USD
1718270205,TXID-15531,ACC-20001,3479.01,INR
1718270206,TXID-15532,ACC-20002,3830.78,USD
1718270207,TXID-15533,ACC-20003,1582.06,INR
1718270208,TXID-15534,ACC-20004,3702.08,USD
1718270209,TXID-15535,ACC-20005,2106.16,INR
1718270210,TXID-15536,ACC-20006,2446.97,USD
1718270211,TXID-15537,ACC-20007,186.03,INR
1718270212,TXID-15538,ACC-20008,993.31,USD
1718270213,TXID-15539,ACC-20009,226.70,INR
1718270214,TXID-15540,ACC-20000,4635.14,USD
1718270215,TXID-15541,ACC-20001,1629.87,INR
1718270216,TXID-15542,ACC-20002,4723.22,USD
1718270217,TXID-15543,ACC-20003,4575.96,INR
1718270218,TXID-15544,ACC-20004,1203.17,USD
1718270219,TXID-15545,ACC-20005,383.37,INR
1718270220,TXID-15546,ACC-20006,145.10,USD
1718270221,TXID-15547,ACC-20007,358.97,INR
1718270222,TXID-15548,ACC-20008,2550.86,USD
1718270223,TXID-15549,ACC-20009,4671.55,INR
1718270224,TXID-15550,ACC-20000,4000.35,USD
1718270225,TXID-15551,ACC-20001,4398.90,INR
1718270226,TXID-15552,ACC-20002,2401.21,USD
1718270227,TXID-15553,ACC-20003,3568.64,INR
1718270228,TXID-15554,ACC-20004,4682.73,USD
1718270229,TXID-15555,ACC-20005,853.98,INR
1718270230,TXID-15556,ACC-20006,2904.59,USD
1718270231,TXID-15557,ACC-20007,553.28,INR
1718270232,TXID-15558,ACC-20008,1289.03,USD
1718270233,TXID-15559,ACC-20009,4268.45,INR
1718270234,TXID-15560,ACC-20000,1888.72,USD
1718270235,TXID-15561,ACC-20001,4614.06,INR
1718270236,TXID-15562,ACC-20002,2185.94,USD
1718270237,TXID-15563,ACC-20003,4526.36,INR
1718270238,TXID-15564,ACC-20004,2279.63,USD
1718270239,TXID-15565,ACC-20005,1006.73,INR
1718270240,TXID-15566,ACC-20006,425.71,USD
1718270241,TXID-15567,ACC-20007,783.06,INR
1718270242,TXID-15568,ACC-20008,4890.96,USD
1718270243,TXID-15569,ACC-20009,1229.82,INR
1718270244,TXID-15570,ACC-20000,869.97,USD
1718270245,TXID-15571,ACC-20001,4418.75,INR
1718270246,TXID-15572,ACC-20002,4081.79,USD
1718270247,TXID-15573,ACC-20003,4636.77,INR
1718270248,TXID-15574,ACC-20004,3251.37,USD
1718270249,TXID-15575,ACC-20005,1893.14,INR
1718270250,TXID-15576,ACC-20006,3717.48,USD
1718270251,TXID-15577,ACC-20007,472.11,INR
1718270252,TXID-15578,ACC-20008,562.39,USD
1718270253,TXID-15579,ACC-20009,4015.13,INR
1718270254,TXID-15580,ACC-20000,3272.37,USD
1718270255,TXID-15581,ACC-20001,2497.05,INR
1718270256,TXID-15582,ACC-20002,2313.44,USD
1718270257,TXID-15583,ACC-20003,4691.73,INR
1718270258,TXID-15584,ACC-20004,3055.85,USD
1718270259,TXID-15585,ACC-20005,1867.90,INR
1718270260,TXID-15586,ACC-20006,72.64,USD
1718270261,TXID-15587,ACC-20007,46.35,INR
1718270262,TXID-15588,ACC-20008,4671.80,USD
1718270263,TXID-15589,ACC-20009,733.78,INR
1718270264,TXID-15590,ACC-20000,1696.31,USD
1718270265,TXID-15591,ACC-20001,2706.71,INR
1718270266,TXID-15592,ACC-20002,134.74,USD
1718270267,TXID-15593,ACC-20003,3702.79,INR
1718270268,TXID-15594,ACC-20004,912.85,USD
1718270269,TXID-15595,ACC-20005,2909.53,INR
1718270270,TXID-15596,ACC-20006,2588.49,USD
1718270271,TXID-15597,ACC-20007,4746.62,INR
1718270272,TXID-15598,ACC-20008,3196.31,USD
1718270273,TXID-15599,ACC-20009,3894.93,INR
1718270274,TXID-15600,ACC-20000,2349.43,USD
1718270275,TXID-15601,ACC-20001,1496.36,INR
1718270276,TXID-15602,ACC-20002,3576.22,USD
1718270277,TXID-15603,ACC-20003,2652.75,INR
1718270278,TXID-15604,ACC-20004,4976.78,USD
1718270279,TXID-15605,ACC-20005,587.22,INR
1718270280,TXID-15606,ACC-20006,2161.89,USD
1718270281,TXID-15607,ACC-20007,3286.98,INR
1718270282,TXID-15608,ACC-20008,3330.25,USD
1718270283,TXID-15609,ACC-20009,4548.92,INR
1718270284,TXID-15610,ACC-20000,1119.96,USD
1718270285,TXID-15611,ACC-20001,3950.07,INR
1718270286,TXID-15612,ACC-20002,1658.06,USD
1718270287,TXID-15613,ACC-20003,810.05,INR
1718270288,TXID-15614,ACC-20004,1638.37,USD
1718270289,TXID-15615,ACC-20005,612.36,INR
1718270290,TXID-15616,ACC-20006,4252.40,USD
1718270291,TXID-15617,ACC-20007,3065.62,INR
1718270292,TXID-15618,ACC-20008,3429.21,USD
1718270293,TXID-15619,ACC-20009,1667.80,INR
1718270294,TXID-15620,ACC-20000,537.54,USD
1718270295,TXID-15621,ACC-20001,1422.52,INR
1718270296,TXID-15622,ACC-20002,4713.49,USD
1718270297,TXID-15623,ACC-20003,4278.83,INR
1718270298,TXID-15624,ACC-20004,4116.32,USD
1718270299,TXID-15625,ACC-20005,3303.03,INR
1718270300,TXID-15626,ACC-20006,2316.08,USD
1718270301,TXID-15627,ACC-20007,3316.75,INR
1718270302,TXID-15628,ACC-20008,3919.04,USD
1718270303,TXID-15629,ACC-20009,3915.96,INR
1718270304,TXID-15630,ACC-20000,2348.42,USD
1718270305,TXID-15631,ACC-20001,80.50,INR
1718270306,TXID-15632,ACC-20002,2609.77,USD
1718270307,TXID-15633,ACC-20003,4180.73,INR
1718270308,TXID-15634,ACC-20004,3935.01,USD
1718270309,TXID-15635,ACC-20005,421.44,INR
1718270310,TXID-15636,ACC-20006,1977.11,USD
1718270311,TXID-15637,ACC-20007,1011.18,INR
1718270312,TXID-15638,ACC-20008,4483.59,USD
1718270313,TXID-15639,ACC-20009,1334.11,INR
1718270314,TXID-15640,ACC-20000,3282.39,USD
1718270315,TXID-15641,ACC-20001,2843.97,INR
1718270316,TXID-15642,ACC-20002,471.54,USD
1718270317,TXID-15643,ACC-20003,1865.78,INR
1718270318,TXID-15644,ACC-20004,2070.42,USD
1718270319,TXID-15645,ACC-20005,1375.59,INR
1718270320,TXID-15646,ACC-20006,96.58,USD
1718270321,TXID-15647,ACC-20007,4034.62,INR
1718270322,TXID-15648,ACC-20008,2562.14,USD
1718270323,TXID-15649,ACC-20009,4182.47,INR
1718270324,TXID-15650,ACC-20000,4835.10,USD
1718270325,TXID-15651,ACC-20001,1981.80,INR
1718270326,TXID-15652,ACC-20002,3964.06,USD
1718270327,TXID-15653,ACC-20003,21.22,INR
1718270328,TXID-15654,ACC-20004,4149.04,USD
1718270329,TXID-15655,ACC-20005,3666.37,INR
1718270330,TXID-15656,ACC-20006,4622.89,USD
1718270331,TXID-15657,ACC-20007,249.87,INR
1718270332,TXID-15658,ACC-20008,4325.09,USD
1718270333,TXID-15659,ACC-20009,4698.57,INR
1718270334,TXID-15660,ACC-20000,42.71,USD
1718270335,TXID-15661,ACC-20001,3137.33,INR
1718270336,TXID-15662,ACC-20002,3233.23,USD
1718270337,TXID-15663,ACC-20003,1177.19,INR
1718270338,TXID-15664,ACC-20004,4994.31,USD
1718270339,TXID-15665,ACC-20005,3332.85,INR
1718270340,TXID-15666,ACC-20006,2248.84,USD
1718270341,TXID-15667,ACC-20007,346.69,INR
1718270342,TXID-15668,ACC-20008,3810.99,USD
1718270343,TXID-15669,ACC-20009,2321.35,INR
1718270344,TXID-15670,ACC-20000,706.52,USD
1718270345,TXID-15671,ACC-20001,2079.70,INR
1718270346,TXID-15672,ACC-20002,3691.27,USD
1718270347,TXID-15673,ACC-20003,1965.04,INR
1718270348,TXID-15674,ACC-20004,1241.23,USD
1718270349,TXID-15675,ACC-20005,90.13,INR
1718270350,TXID-15676,ACC-20006,1898.06,USD
1718270351,TXID-15677,ACC-20007,823.99,INR
1718270352,TXID-15678,ACC-20008,3414.39,USD
1718270353,TXID-15679,ACC-20009,4664.36,INR
1718270354,TXID-15680,ACC-20000,795.08,USD
1718270355,TXID-15681,ACC-20001,1273.57,INR
1718270356,TXID-15682,ACC-20002,937.58,USD
1718270357,TXID-15683,ACC-20003,1359.98,INR
1718270358,TXID-15684,ACC-20004,459.12,USD
1718270359,TXID-15685,ACC-20005,4974.69,INR
1718270360,TXID-15686,ACC-20006,556.15,USD
1718270361,TXID-15687,ACC-20007,232.70,INR
1718270362,TXID-15688,ACC-20008,4649.67,USD
1718270363,TXID-15689,ACC-20009,806.02,INR
1718270364,TXID-15690,ACC-20000,4090.32,USD
1718270365,TXID-15691,ACC-20001,160.31,INR
1718270366,TXID-15692,ACC-20002,1811.48,USD
1718270367,TXID-15693,ACC-20003,678.20,INR
1718270368,TXID-15694,ACC-20004,2533.11,USD
1718270369,TXID-15695,ACC-20005,2301.67,INR
1718270370,TXID-15696,ACC-20006,2537.27,USD
1718270371,TXID-15697,ACC-20007,3011.91,INR
1718270372,TXID-15698,ACC-20008,3231.93,USD
1718270373,TXID-15699,ACC-20009,2175.38,INR
1718270374,TXID-15700,ACC-20000,3844.91,USD
1718270375,TXID-15701,ACC-20001,2668.54,INR
1718270376,TXID-15702,ACC-20002,4013.81,USD
1718270377,TXID-15703,ACC-20003,2515.97,INR
1718270378,TXID-15704,ACC-20004,1295.75,USD
1718270379,TXID-15705,ACC-20005,3176.80,INR
1718270380,TXID-15706,ACC-20006,129.00,USD
1718270381,TXID-15707,ACC-20007,405.05,INR
1718270382,TXID-15708,ACC-20008,1645.48,USD
1718270383,TXID-15709,ACC-20009,3939.89,INR
1718270384,TXID-15710,ACC-20000,2302.69,USD
1718270385,TXID-15711,ACC-20001,4958.66,INR
1718270386,TXID-15712,ACC-20002,3960.69,USD
1718270387,TXID-15713,ACC-20003,2021.30,INR
1718270388,TXID-15714,ACC-20004,4667.68,USD
1718270389,TXID-15715,ACC-20005,3559.95,INR
1718270390,TXID-15716,ACC-20006,4082.04,USD
1718270391,TXID-15717,ACC-20007,3972.06,INR
1718270392,TXID-15718,ACC-20008,4349.18,USD
1718270393,TXID-15719,ACC-20009,1516.98,INR
1718270394,TXID-15720,ACC-20000,4251.85,USD
1718270395,TXID-15721,ACC-20001,677.00,INR
1718270396,TXID-15722,ACC-20002,3104.14,USD
1718270397,TXID-15723,ACC-20003,1150.57,INR
1718270398,TXID-15724,ACC-20004,4160.30,USD
1718270399,TXID-15725,ACC-20005,263.26,INR
1718270400,TXID-15726,ACC-20006,720.40,USD
1718270401,TXID-15727,ACC-20007,328.21,INR
1718270402,TXID-15728,ACC-20008,159.13,USD
1718270403,TXID-15729,ACC-20009,1110.60,INR
1718270404,TXID-15730,ACC-20000,3284.50,USD
1718270405,TXID-15731,ACC-20001,1483.03,INR
1718270406,TXID-15732,ACC-20002,1272.56,USD
1718270407,TXID-15733,ACC-20003,3201.06,INR
1718270408,TXID-15734,ACC-20004,268.85,USD
1718270409,TXID-15735,ACC-20005,3802.29,INR
1718270410,TXID-15736,ACC-20006,4152.11,USD
1718270411,TXID-15737,ACC-20007,836.86,INR
1718270412,TXID-15738,ACC-20008,2265.16,USD
1718270413,TXID-15739,ACC-20009,246.90,INR
1718270414,TXID-15740,ACC-20000,1005.88,USD
1718270415,TXID-15741,ACC-20001,4837.90,INR
1718270416,TXID-15742,ACC-20002,2968.97,USD
1718270417,TXID-15743,ACC-20003,4901.23,INR
1718270418,TXID-15744,ACC-20004,4307.07,USD
1718270419,TXID-15745,ACC-20005,2859.38,INR
1718270420,TXID-15746,ACC-20006,4758.59,USD
1718270421,TXID-15747,ACC-20007,4302.91,INR
1718270422,TXID-15748,ACC-20008,2826.46,USD
1718270423,TXID-15749,ACC-20009,438.70,INR
1718270424,TXID-15750,ACC-20000,4094.56,USD
1718270425,TXID-15751,ACC-20001,3617.50,INR
1718270426,TXID-15752,ACC-20002,3446.39,USD
1718270427,TXID-15753,ACC-20003,1989.38,INR
1718270428,TXID-15754,ACC-20004,927.41,USD
1718270429,TXID-15755,ACC-20005,2639.44,INR
1718270430,TXID-15756,ACC-20006,797.12,USD
1718270431,TXID-15757,ACC-20007,3682.91,INR
1718270432,TXID-15758,ACC-20008,294.20,USD
1718270433,TXID-15759,ACC-20009,4865.12,INR
1718270434,TXID-15760,ACC-20000,2188.87,USD
1718270435,TXID-15761,ACC-20001,4466.22,INR
1718270436,TXID-15762,ACC-20002,4768.37,USD
1718270437,TXID-15763,ACC-20003,1012.46,INR
1718270438,TXID-15764,ACC-20004,790.24,USD
1718270439,TXID-15765,ACC-20005,2076.10,INR
1718270440,TXID-15766,ACC-20006,640.32,USD
1718270441,TXID-15767,ACC-20007,1873.83,INR
1718270442,TXID-15768,ACC-20008,4138.95,USD
1718270443,TXID-15769,ACC-20009,639.06,INR
1718270444,TXID-15770,ACC-20000,2222.57,USD
1718270445,TXID-15771,ACC-20001,1679.96,INR
1718270446,TXID-15772,ACC-20002,2124.09,USD
1718270447,TXID-15773,ACC-20003,212.09,INR
1718270448,TXID-15774,ACC-20004,788.58,USD
1718270449,TXID-15775,ACC-20005,1402.07,INR
1718270450,TXID-15776,ACC-20006,1923.49,USD
1718270451,TXID-15777,ACC-20007,3136.90,INR
1718270452,TXID-15778,ACC-20008,3519.74,USD
1718270453,TXID-15779,ACC-20009,4072.54,INR
1718270454,TXID-15780,ACC-20000,4770.54,USD
1718270455,TXID-15781,ACC-20001,3151.48,INR
1718270456,TXID-15782,ACC-20002,1344.74,USD
1718270457,TXID-15783,ACC-20003,1944.02,INR
1718270458,TXID-15784,ACC-20004,2846.21,USD
1718270459,TXID-15785,ACC-20005,1828.99,INR
1718270460,TXID-15786,ACC-20006,2442.65,USD
1718270461,TXID-15787,ACC-20007,1989.72,INR
1718270462,TXID-15788,ACC-20008,2948.33,USD
1718270463,TXID-15789,ACC-20009,4138.65,INR
1718270464,TXID-15790,ACC-20000,3662.47,USD
1718270465,TXID-15791,ACC-20001,3028.30,INR
1718270466,TXID-15792,ACC-20002,3040.44,USD
1718270467,TXID-15793,ACC-20003,3968.14,INR
1718270468,TXID-15794,ACC-20004,4328.95,USD
1718270469,TXID-15795,ACC-20005,4922.94,INR
1718270470,TXID-15796,ACC-20006,3388.12,USD
1718270471,TXID-15797,ACC-20007,1112.10,INR
1718270472,TXID-15798,ACC-20008,2231.82,USD
1718270473,TXID-15799,ACC-20009,3723.94,INR
1718270474,TXID-15800,ACC-20000,2491.85,USD
1718270475,TXID-15801,ACC-20001,2858.09,INR
1718270476,TXID-15802,ACC-20002,4980.23,USD
1718270477,TXID-15803,ACC-20003,1275.50,INR
1718270478,TXID-15804,ACC-20004,813.85,USD
1718270479,TXID-15805,ACC-20005,3515.42,INR
1718270480,TXID-15806,ACC-20006,1733.25,USD
1718270481,TXID-15807,ACC-20007,4041.59,INR
1718270482,TXID-15808,ACC-20008,4349.49,USD
1718270483,TXID-15809,ACC-20009,4289.36,INR
1718270484,TXID-15810,ACC-20000,296.14,USD
1718270485,TXID-15811,ACC-20001,4014.12,INR
1718270486,TXID-15812,ACC-20002,1924.27,USD
1718270487,TXID-15813,ACC-20003,2953.36,INR
1718270488,TXID-15814,ACC-20004,3148.73,USD
1718270489,TXID-15815,ACC-20005,1145.77,INR
1718270490,TXID-15816,ACC-20006,3457.52,USD
1718270491,TXID-15817,ACC-20007,442.85,INR
1718270492,TXID-15818,ACC-20008,2087.93,USD
1718270493,TXID-15819,ACC-20009,3929.50,INR
1718270494,TXID-15820,ACC-20000,65.83,USD
1718270495,TXID-15821,ACC-20001,3267.17,INR
1718270496,TXID-15822,ACC-20002,1465.59,USD
1718270497,TXID-15823,ACC-20003,398.96,INR
1718270498,TXID-15824,ACC-20004,4007.32,USD
1718270499,TXID-15825,ACC-20005,337.78,INR
1718270500,TXID-15826,ACC-20006,4051.00,USD
1718270501,TXID-15827,ACC-20007,4439.07,INR
1718270502,TXID-15828,ACC-20008,1098.81,USD
1718270503,TXID-15829,ACC-20009,4934.65,INR
1718270504,TXID-15830,ACC-20000,1636.16,USD
1718270505,TXID-15831,ACC-20001,4599.60,INR
1718270506,TXID-15832,ACC-20002,3288.80,USD
1718270507,TXID-15833,ACC-20003,3182.18,INR
1718270508,TXID-15834,ACC-20004,2976.11,USD
1718270509,TXID-15835,ACC-20005,4273.54,INR
1718270510,TXID-15836,ACC-20006,3095.53,USD
1718270511,TXID-15837,ACC-20007,3185.78,INR
1718270512,TXID-15838,ACC-20008,4984.71,USD
1718270513,TXID-15839,ACC-20009,2622.51,INR
1718270514,TXID-15840,ACC-20000,4122.50,USD
1718270515,TXID-15841,ACC-20001,1354.48,INR
1718270516,TXID-15842,ACC-20002,3910.48,USD
1718270517,TXID-15843,ACC-20003,566.16,INR
1718270518,TXID-15844,ACC-20004,4417.23,USD
1718270519,TXID-15845,ACC-20005,1761.86,INR
1718270520,TXID-15846,ACC-20006,4702.11,USD
1718270521,TXID-15847,ACC-20007,3852.99,INR
1718270522,TXID-15848,ACC-20008,3090.15,USD
1718270523,TXID-15849,ACC-20009,3358.32,INR
1718270524,TXID-15850,ACC-20000,1852.16,USD
1718270525,TXID-15851,ACC-20001,3420.34,INR
1718270526,TXID-15852,ACC-20002,3103.82,USD
1718270527,TXID-15853,ACC-20003,2339.24,INR
1718270528,TXID-15854,ACC-20004,4544.32,USD
1718270529,TXID-15855,ACC-20005,1261.99,INR
1718270530,TXID-15856,ACC-20006,2258.35,USD
1718270531,TXID-15857,ACC-20007,4007.17,INR
1718270532,TXID-15858,ACC-20008,2803.82,USD
1718270533,TXID-15859,ACC-20009,2880.61,INR
1718270534,TXID-15860,ACC-20000,4444.25,USD
1718270535,TXID-15861,ACC-20001,4211.64,INR
1718270536,TXID-15862,ACC-20002,4274.06,USD
1718270537,TXID-15863,ACC-20003,3567.30,INR
1718270538,TXID-15864,ACC-20004,1400.59,USD
1718270539,TXID-15865,ACC-20005,4272.12,INR
1718270540,TXID-15866,ACC-20006,1347.64,USD
1718270541,TXID-15867,ACC-20007,43.17,INR
1718270542,TXID-15868,ACC-20008,2835.56,USD
1718270543,TXID-15869,ACC-20009,1950.68,INR
1718270544,TXID-15870,ACC-20000,3579.20,USD
1718270545,TXID-15871,ACC-20001,1609.53,INR
1718270546,TXID-15872,ACC-20002,2054.16,USD
1718270547,TXID-15873,ACC-20003,2911.79,INR
1718270548,TXID-15874,ACC-20004,3140.68,USD
1718270549,TXID-15875,ACC-20005,4538.74,INR
1718270550,TXID-15876,ACC-20006,2326.38,USD
1718270551,TXID-15877,ACC-20007,3521.40,INR
1718270552,TXID-15878,ACC-20008,4307.21,USD
1718270553,TXID-15879,ACC-20009,1017.22,INR
1718270554,TXID-15880,ACC-20000,2990.99,USD
1718270555,TXID-15881,ACC-20001,592.73,INR
1718270556,TXID-15882,ACC-20002,2476.06,USD
1718270557,TXID-15883,ACC-20003,2026.63,INR
1718270558,TXID-15884,ACC-20004,2910.98,USD
1718270559,TXID-15885,ACC-20005,4566.66,INR
1718270560,TXID-15886,ACC-20006,2057.80,USD
1718270561,TXID-15887,ACC-20007,405.79,INR
1718270562,TXID-15888,ACC-20008,413.67,USD
1718270563,TXID-15889,ACC-20009,2805.01,INR
1718270564,TXID-15890,ACC-20000,529.06,USD
1718270565,TXID-15891,ACC-20001,4612.99,INR
1718270566,TXID-15892,ACC-20002,3576.37,USD
1718270567,TXID-15893,ACC-20003,4570.70,INR
1718270568,TXID-15894,ACC-20004,46.94,USD
1718270569,TXID-15895,ACC-20005,1349.67,INR
1718270570,TXID-15896,ACC-20006,230.28,USD
1718270571,TXID-15897,ACC-20007,3954.11,INR
1718270572,TXID-15898,ACC-20008,698.17,USD
1718270573,TXID-15899,ACC-20009,2823.65,INR
1718270574,TXID-15900,ACC-20000,2004.82,USD
1718270575,TXID-15901,ACC-20001,813.68,INR
1718270576,TXID-15902,ACC-20002,2487.26,USD
1718270577,TXID-15903,ACC-20003,4336.62,INR
1718270578,TXID-15904,ACC-20004,753.39,USD
1718270579,TXID-15905,ACC-20005,3215.82,INR
1718270580,TXID-15906,ACC-20006,3147.98,USD
1718270581,TXID-15907,ACC-20007,4770.37,INR
1718270582,TXID-15908,ACC-20008,3030.79,USD
1718270583,TXID-15909,ACC-20009,3295.01,INR
1718270584,TXID-15910,ACC-20000,2914.33,USD
1718270585,TXID-15911,ACC-20001,4176.47,INR
1718270586,TXID-15912,ACC-20002,25.75,USD
1718270587,TXID-15913,ACC-20003,779.08,INR
1718270588,TXID-15914,ACC-20004,4352.63,USD
1718270589,TXID-15915,ACC-20005,554.41,INR
1718270590,TXID-15916,ACC-20006,3720.73,USD
1718270591,TXID-15917,ACC-20007,4000.30,INR
1718270592,TXID-15918,ACC-20008,3287.82,USD
1718270593,TXID-15919,ACC-20009,2152.76,INR
1718270594,TXID-15920,ACC-20000,2682.08,USD
1718270595,TXID-15921,ACC-20001,4686.48,INR
1718270596,TXID-15922,ACC-20002,2114.68,USD
1718270597,TXID-15923,ACC-20003,1266.70,INR
1718270598,TXID-15924,ACC-20004,3375.81,USD
1718270599,TXID-15925,ACC-20005,2487.74,INR
1718270600,TXID-15926,ACC-20006,2741.23,USD
1718270601,TXID-15927,ACC-20007,2887.30,INR
1718270602,TXID-15928,ACC-20008,3808.26,USD
1718270603,TXID-15929,ACC-20009,4301.65,INR
1718270604,TXID-15930,ACC-20000,974.32,USD
1718270605,TXID-15931,ACC-20001,299.22,INR
1718270606,TXID-15932,ACC-20002,2636.77,USD
1718270607,TXID-15933,ACC-20003,4204.74,INR
1718270608,TXID-15934,ACC-20004,1937.55,USD
1718270609,TXID-15935,ACC-20005,3947.60,INR
1718270610,TXID-15936,ACC-20006,145.84,USD
1718270611,TXID-15937,ACC-20007,1499.39,INR
1718270612,TXID-15938,ACC-20008,1131.54,USD
1718270613,TXID-15939,ACC-20009,1810.75,INR
1718270614,TXID-15940,ACC-20000,2177.22,USD
1718270615,TXID-15941,ACC-20001,3003.84,INR
1718270616,TXID-15942,ACC-20002,746.48,USD
1718270617,TXID-15943,ACC-20003,881.99,INR
1718270618,TXID-15944,ACC-20004,1759.73,USD
1718270619,TXID-15945,ACC-20005,3695.43,INR
1718270620,TXID-15946,ACC-20006,1022.00,USD
